Musique, Qui a composé La Belle au bois dormant (ballet) ?, Tchaïkovski, Prokofiev, Stravinsky, Rimski-Korsakov;
Musique, Qui a composé Shéhérazade ?, Rimski-Korsakov, Tchaïkovski, Mussorgski, Borodine;
Musique, Qui a composé Une nuit sur le mont Chauve ?, Mussorgski, Rimski-Korsakov, Tchaïkovski, Borodine;
Musique, Qui a composé Les Tableaux d'une exposition ?, Mussorgski, Rimski-Korsakov, Tchaïkovski, Borodine;
Musique, Qui a composé Dans les steppes de l'Asie centrale ?, Borodine, Mussorgski, Rimski-Korsakov, Tchaïkovski;
Musique, Qui a composé Peer Gynt ?, Grieg, Sibelius, Nielsen, Dvorak;
Musique, Qui a composé Finlandia ?, Sibelius, Grieg, Nielsen, Dvorak;
Musique, Qui a composé La Symphonie du Nouveau Monde ?, Dvorak, Smetana, Mahler, Bruckner;
Musique, Qui a composé Ma Patrie (Vltava) ?, Smetana, Dvorak, Mahler, Bruckner;
Musique, Qui a composé La Symphonie n°2 'Résurrection' ?, Mahler, Bruckner, Strauss, Wagner;
Musique, Qui a composé La Symphonie n°8 'Des Mille' ?, Mahler, Bruckner, Strauss, Wagner;
Musique, Qui a composé La Symphonie n°4 'Romantique' ?, Bruckner, Mahler, Strauss, Wagner;
Musique, Qui a composé Ainsi parlait Zarathoustra ?, Richard Strauss, Mahler, Bruckner, Wagner;
Musique, Qui a composé Une symphonie alpestre ?, Richard Strauss, Mahler, Bruckner, Wagner;
Musique, Qui a composé L'Anneau du Nibelung ?, Wagner, Strauss, Mahler, Bruckner;
Musique, Qui a composé Tristan et Isolde ?, Wagner, Strauss, Mahler, Bruckner;
Musique, Qui a composé Parsifal ?, Wagner, Strauss, Mahler, Bruckner;
Musique, Qui a composé Blue Train ?, John Coltrane, Miles Davis, Charlie Parker, Duke Ellington;
Musique, Qui a composé Kind of Blue ?, Miles Davis, John Coltrane, Charlie Parker, Thelonious Monk;
Musique, Qui a composé Take Five ?, Dave Brubeck, Miles Davis, John Coltrane, Louis Armstrong;
Musique, Qui a composé Rhapsody in Blue ?, George Gershwin, Leonard Bernstein, Aaron Copland, Duke Ellington;
Musique, Qui a composé West Side Story ?, Leonard Bernstein, George Gershwin, Aaron Copland, Stephen Sondheim;
Cinéma, Qui a réalisé Psychose ?, Alfred Hitchcock, Stanley Kubrick, Orson Welles, Billy Wilder;
Cinéma, Qui a réalisé Sueurs froides (Vertigo) ?, Alfred Hitchcock, Stanley Kubrick, Orson Welles, Billy Wilder;
Cinéma, Qui a réalisé Fenêtre sur cour ?, Alfred Hitchcock, Stanley Kubrick, Orson Welles, Billy Wilder;
Cinéma, Qui a réalisé 2001 l'Odyssée de l'espace ?, Stanley Kubrick, Alfred Hitchcock, Steven Spielberg, George Lucas;
Cinéma, Qui a réalisé Orange mécanique ?, Stanley Kubrick, Alfred Hitchcock, Francis Ford Coppola, Martin Scorsese;
Cinéma, Qui a réalisé Shining ?, Stanley Kubrick, Alfred Hitchcock, John Carpenter, Ridley Scott;
Cinéma, Qui a réalisé Citizen Kane ?, Orson Welles, Stanley Kubrick, Alfred Hitchcock, Billy Wilder;
Cinéma, Qui a réalisé Certains l'aiment chaud ?, Billy Wilder, Alfred Hitchcock, Orson Welles, Howard Hawks;
Cinéma, Qui a réalisé Le Parrain ?, Francis Ford Coppola, Martin Scorsese, Brian De Palma, Steven Spielberg;
Cinéma, Qui a réalisé Apocalypse Now ?, Francis Ford Coppola, Martin Scorsese, Brian De Palma, Steven Spielberg;
Cinéma, Qui a réalisé Taxi Driver ?, Martin Scorsese, Francis Ford Coppola, Brian De Palma, Steven Spielberg;
Cinéma, Qui a réalisé Raging Bull ?, Martin Scorsese, Francis Ford Coppola, Brian De Palma, Steven Spielberg;
Cinéma, Qui a réalisé Les Affranchis ?, Martin Scorsese, Francis Ford Coppola, Brian De Palma, Steven Spielberg;
Cinéma, Qui a réalisé Scarface (1983) ?, Brian De Palma, Martin Scorsese, Francis Ford Coppola, Steven Spielberg;
Cinéma, Qui a réalisé Les Incorruptibles ?, Brian De Palma, Martin Scorsese, Francis Ford Coppola, Steven Spielberg;
Cinéma, Qui a réalisé Les Dents de la mer ?, Steven Spielberg, George Lucas, James Cameron, Ridley Scott;
Cinéma, Qui a réalisé Rencontres du troisième type ?, Steven Spielberg, George Lucas, James Cameron, Ridley Scott;
Cinéma, Qui a réalisé E.T. l'extra-terrestre ?, Steven Spielberg, George Lucas, James Cameron, Ridley Scott;
Cinéma, Qui a réalisé La Liste de Schindler ?, Steven Spielberg, George Lucas, James Cameron, Ridley Scott;
Cinéma, Qui a réalisé Il faut sauver le soldat Ryan ?, Steven Spielberg, George Lucas, James Cameron, Ridley Scott;
Cinéma, Qui a réalisé Star Wars (Un nouvel espoir) ?, George Lucas, Steven Spielberg, James Cameron, Ridley Scott;
Cinéma, Qui a réalisé Terminator ?, James Cameron, Steven Spielberg, George Lucas, Ridley Scott;
Cinéma, Qui a réalisé Aliens le retour ?, James Cameron, Steven Spielberg, George Lucas, Ridley Scott;
Cinéma, Qui a réalisé Titanic ?, James Cameron, Steven Spielberg, George Lucas, Ridley Scott;
Cinéma, Qui a réalisé Avatar ?, James Cameron, Steven Spielberg, George Lucas, Ridley Scott;
Cinéma, Qui a réalisé Alien le huitième passager ?, Ridley Scott, James Cameron, Steven Spielberg, George Lucas;
Cinéma, Qui a réalisé Blade Runner ?, Ridley Scott, James Cameron, Steven Spielberg, George Lucas;
Cinéma, Qui a réalisé Gladiator ?, Ridley Scott, James Cameron, Steven Spielberg, George Lucas;
Cinéma, Qui a réalisé Pulp Fiction ?, Quentin Tarantino, Martin Scorsese, Francis Ford Coppola, Steven Spielberg;
Cinéma, Qui a réalisé Reservoir Dogs ?, Quentin Tarantino, Martin Scorsese, Francis Ford Coppola, Steven Spielberg;
Cinéma, Qui a réalisé Kill Bill ?, Quentin Tarantino, Martin Scorsese, Francis Ford Coppola, Steven Spielberg;
Cinéma, Qui a réalisé Inglourious Basterds ?, Quentin Tarantino, Martin Scorsese, Francis Ford Coppola, Steven Spielberg;
Cinéma, Qui a réalisé Django Unchained ?, Quentin Tarantino, Martin Scorsese, Francis Ford Coppola, Steven Spielberg;
Cinéma, Qui a réalisé Inception ?, Christopher Nolan, Quentin Tarantino, Martin Scorsese, Steven Spielberg;
Cinéma, Qui a réalisé The Dark Knight ?, Christopher Nolan, Quentin Tarantino, Martin Scorsese, Steven Spielberg;
Cinéma, Qui a réalisé Interstellar ?, Christopher Nolan, Quentin Tarantino, Martin Scorsese, Steven Spielberg;
Cinéma, Qui a réalisé Dunkerque ?, Christopher Nolan, Quentin Tarantino, Martin Scorsese, Steven Spielberg;
Cinéma, Qui a réalisé Tenet ?, Christopher Nolan, Quentin Tarantino, Martin Scorsese, Steven Spielberg;
Cinéma, Qui a réalisé Oppenheimer ?, Christopher Nolan, Quentin Tarantino, Martin Scorsese, Steven Spielberg;
Cinéma, Qui a réalisé Le Seigneur des Anneaux ?, Peter Jackson, Christopher Nolan, Steven Spielberg, George Lucas;
Cinéma, Qui a réalisé Le Hobbit ?, Peter Jackson, Christopher Nolan, Steven Spielberg, George Lucas;
Cinéma, Qui a réalisé King Kong (2005) ?, Peter Jackson, Christopher Nolan, Steven Spielberg, George Lucas;
Cinéma, Qui a réalisé Parasite ?, Bong Joon-ho, Park Chan-wook, Kim Ki-duk, Lee Chang-dong;
Cinéma, Qui a réalisé Old Boy ?, Park Chan-wook, Bong Joon-ho, Kim Ki-duk, Lee Chang-dong;
Cinéma, Qui a réalisé Mademoiselle ?, Park Chan-wook, Bong Joon-ho, Kim Ki-duk, Lee Chang-dong;
Cinéma, Qui a réalisé Les Sept Samouraïs ?, Akira Kurosawa, Yasujiro Ozu, Kenji Mizoguchi, Nagisa Oshima;
Cinéma, Qui a réalisé Rashomon ?, Akira Kurosawa, Yasujiro Ozu, Kenji Mizoguchi, Nagisa Oshima;
Cinéma, Qui a réalisé Ran ?, Akira Kurosawa, Yasujiro Ozu, Kenji Mizoguchi, Nagisa Oshima;
Cinéma, Qui a réalisé Voyage à Tokyo ?, Yasujiro Ozu, Akira Kurosawa, Kenji Mizoguchi, Nagisa Oshima;
Cinéma, Qui a réalisé Les Contes de la lune vague après la pluie ?, Kenji Mizoguchi, Akira Kurosawa, Yasujiro Ozu, Nagisa Oshima;
Cinéma, Qui a réalisé L'Empire des sens ?, Nagisa Oshima, Akira Kurosawa, Yasujiro Ozu, Kenji Mizoguchi;
Cinéma, Qui a réalisé Le Voyage de Chihiro ?, Hayao Miyazaki, Isao Takahata, Mamoru Hosoda, Satoshi Kon;
Cinéma, Qui a réalisé Mon Voisin Totoro ?, Hayao Miyazaki, Isao Takahata, Mamoru Hosoda, Satoshi Kon;
Cinéma, Qui a réalisé Princesse Mononoké ?, Hayao Miyazaki, Isao Takahata, Mamoru Hosoda, Satoshi Kon;
Cinéma, Qui a réalisé Le Château ambulant ?, Hayao Miyazaki, Isao Takahata, Mamoru Hosoda, Satoshi Kon;
Cinéma, Qui a réalisé Le Tombeau des lucioles ?, Isao Takahata, Hayao Miyazaki, Mamoru Hosoda, Satoshi Kon;
Cinéma, Qui a réalisé Le Conte de la princesse Kaguya ?, Isao Takahata, Hayao Miyazaki, Mamoru Hosoda, Satoshi Kon;
Cinéma, Qui a réalisé Akira ?, Katsuhiro Otomo, Hayao Miyazaki, Mamoru Oshii, Satoshi Kon;
Cinéma, Qui a réalisé Ghost in the Shell (1995) ?, Mamoru Oshii, Katsuhiro Otomo, Hayao Miyazaki, Satoshi Kon;
Cinéma, Qui a réalisé Perfect Blue ?, Satoshi Kon, Mamoru Oshii, Katsuhiro Otomo, Hayao Miyazaki;
Cinéma, Qui a réalisé Paprika ?, Satoshi Kon, Mamoru Oshii, Katsuhiro Otomo, Hayao Miyazaki;
Cinéma, Qui a réalisé Your Name ?, Makoto Shinkai, Mamoru Hosoda, Satoshi Kon, Hayao Miyazaki;
Cinéma, Qui a réalisé Les Enfants Loups ?, Mamoru Hosoda, Makoto Shinkai, Satoshi Kon, Hayao Miyazaki;
Sport, Qui détient le record du monde du 100m masculin ?, Usain Bolt, Tyson Gay, Yohan Blake, Asafa Powell;
Sport, Qui détient le record du monde du 200m masculin ?, Usain Bolt, Tyson Gay, Yohan Blake, Michael Johnson;
Sport, Qui détient le record du monde du 400m masculin ?, Wayde van Niekerk, Michael Johnson, Butch Reynolds, Jeremy Wariner;
Sport, Qui détient le record du monde du 800m masculin ?, David Rudisha, Wilson Kipketer, Sebastian Coe, Nijel Amos;
Sport, Qui détient le record du monde du 1500m masculin ?, Hicham El Guerrouj, Bernard Lagat, Asbel Kiprop, Jakob Ingebrigtsen;
Sport, Qui détient le record du monde du 5000m masculin ?, Joshua Cheptegei, Kenenisa Bekele, Haile Gebrselassie, Eliud Kipchoge;
Sport, Qui détient le record du monde du 10000m masculin ?, Joshua Cheptegei, Kenenisa Bekele, Haile Gebrselassie, Paul Tergat;
Sport, Qui détient le record du monde du marathon masculin ?, Kelvin Kiptum, Eliud Kipchoge, Kenenisa Bekele, Haile Gebrselassie;
Sport, Qui détient le record du monde du saut en hauteur masculin ?, Javier Sotomayor, Mutaz Essa Barshim, Patrik Sjöberg, Bohdan Bondarenko;
Sport, Qui détient le record du monde du saut à la perche masculin ?, Armand Duplantis, Renaud Lavillenie, Sergey Bubka, Sam Kendricks;
Sport, Qui détient le record du monde du saut en longueur masculin ?, Mike Powell, Bob Beamon, Carl Lewis, Robert Emmiyan;
Sport, Qui détient le record du monde du triple saut masculin ?, Jonathan Edwards, Christian Taylor, Will Claye, Kenny Harrison;
Sport, Qui détient le record du monde du lancer du poids masculin ?, Ryan Crouser, Randy Barnes, Ulf Timmermann, Joe Kovacs;
Sport, Qui détient le record du monde du lancer du disque masculin ?, Jürgen Schult, Virgilijus Alekna, Gerd Kanter, Mykolas Alekna;
Sport, Qui détient le record du monde du lancer du marteau masculin ?, Yuriy Sedykh, Sergey Litvinov, Ivan Tsikhan, Wojciech Nowicki;
Sport, Qui détient le record du monde du lancer du javelot masculin ?, Jan Zelezny, Johannes Vetter, Aki Parviainen, Thomas Röhler;
Sport, Qui détient le record du monde du décathlon masculin ?, Kevin Mayer, Ashton Eaton, Roman Sebrle, Tomas Dvorak;
Sport, Qui détient le record du monde du 100m féminin ?, Florence Griffith-Joyner, Elaine Thompson-Herah, Shelly-Ann Fraser-Pryce, Marion Jones;
Sport, Qui détient le record du monde du 200m féminin ?, Florence Griffith-Joyner, Elaine Thompson-Herah, Shericka Jackson, Marion Jones;
Sport, Qui détient le record du monde du 400m féminin ?, Marita Koch, Jarmila Kratochvilova, Sanya Richards-Ross, Marie-José Pérec;
Sport, Qui détient le record du monde du 800m féminin ?, Jarmila Kratochvilova, Pamela Jelimo, Caster Semenya, Ana Fidelia Quirot;
Sport, Qui détient le record du monde du 1500m féminin ?, Faith Kipyegon, Genzebe Dibaba, Qu Yunxia, Sifan Hassan;
Sport, Qui détient le record du monde du 5000m féminin ?, Gudaf Tsegay, Faith Kipyegon, Letesenbet Gidey, Tirunesh Dibaba;
Sport, Qui détient le record du monde du 10000m féminin ?, Beatrice Chebet, Letesenbet Gidey, Sifan Hassan, Almaz Ayana;
Sport, Qui détient le record du monde du marathon féminin ?, Tigst Assefa, Brigid Kosgei, Paula Radcliffe, Ruth Chepngetich;
Sport, Qui détient le record du monde du saut en hauteur féminin ?, Stefka Kostadinova, Blanka Vlasic, Yaroslava Mahuchikh, Mariya Lasitskene;
Sport, Qui détient le record du monde du saut à la perche féminin ?, Yelena Isinbayeva, Sandi Morris, Jennifer Suhr, Anzhelika Sidorova;
Sport, Qui détient le record du monde du saut en longueur féminin ?, Galina Chistyakova, Jackie Joyner-Kersee, Heike Drechsler, Malaika Mihambo;
Sport, Qui détient le record du monde du triple saut féminin ?, Yulimar Rojas, Inessa Kravets, Françoise Mbango Etone, Caterine Ibargüen;
Sport, Qui détient le record du monde du lancer du poids féminin ?, Natalya Lisovskaya, Ilona Slupianek, Valerie Adams, Gong Lijiao;
Sport, Qui détient le record du monde du lancer du disque féminin ?, Gabriele Reinsch, Ilke Wyludda, Martina Hellmann, Sandra Perkovic;
Sport, Qui détient le record du monde du lancer du marteau féminin ?, Anita Wlodarczyk, DeAnna Price, Betty Heidler, Brooke Andersen;
Sport, Qui détient le record du monde du lancer du javelot féminin ?, Barbora Spotakova, Osleidys Menendez, Christina Obergföll, Maria Andrejczyk;
Sport, Qui détient le record du monde de l'heptathlon féminin ?, Jackie Joyner-Kersee, Carolina Klüft, Nafissatou Thiam, Jessica Ennis-Hill;
